5/20/2014 9:59:22	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Javier Morales (M), Joao Plata (F), Devon Sandoval (F)
5/20/2014 10:03:58	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Abdoulie Mansally (D), Kyle Beckerman (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 10:05:16	Nick Rimando (GK), Jeff Attinella (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Javier Morales (M), Alvaro Saborio (F), Robbie Findley (F), Joao Plata (F)
5/20/2014 10:06:43	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Cole Grossman (M), Luis Gil (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 10:07:49	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F)
5/20/2014 10:08:05	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Luke Mulholland (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 10:16:44	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Javier Morales (M), Joao Plata (F), Devon Sandoval (F)
5/20/2014 10:20:08	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Kwame Watson-Siriboe (D), Tony Beltran (D), Kyle Beckerman (M), Cole Grossman (M), Luis Gil (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 10:29:35	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 10:36:12	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 10:41:46	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Kyle Beckerman (M), Cole Grossman (M), Sebastian Velasquez (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 10:46:14	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Javier Morales (M), Alvaro Saborio (F), Robbie Findley (F), Olmes Garcia (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 10:53:52	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Cole Grossman (M), Luis Gil (M), Luke Mulholland (M), Robbie Findley (F), Olmes Garcia (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 11:00:00	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Robbie Findley (F), Joao Plata (F)
5/20/2014 11:09:33	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F)
5/20/2014 11:09:58	Nick Rimando (GK), Chris Schuler (D), Kwame Watson-Siriboe (D), Tony Beltran (D), Kyle Beckerman (M), Sebastian Velasquez (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F), Devon Sandoval (F)
5/20/2014 11:12:19	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 11:15:57	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 11:16:34	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 11:28:37	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Kyle Beckerman (M), Cole Grossman (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Robbie Findley (F), Joao Plata (F)
5/20/2014 11:54:57	Nick Rimando (GK), Chris Schuler (D), Carlos Salcedo (D), Tony Beltran (D), Kyle Beckerman (M), Cole Grossman (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 12:12:16	Nick Rimando (GK), Nat Borchers (D), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Ned Grabavoy (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 12:12:34	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Javier Morales (M), Alvaro Saborio (F), Olmes Garcia (F), Joao Plata (F)
5/20/2014 12:31:41	Nat Borchers (D), Chris Schuler (D), Carlos Salcedo (D), Aaron Maund (D), Tony Beltran (D), Kyle Beckerman (M), Luis Gil (M), Sebastian Velasquez (M), Luke Mulholland (M), Javier Morales (M), Joao Plata (F)
5/20/2014 12:47:38	Nick Rimando (GK), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Ned Grabavoy (M), Luis Gil (M), Luke Mulholland (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
5/20/2014 12:52:36	Nick Rimando (GK), Jeff Attinella (GK), Chris Schuler (D), Tony Beltran (D), Chris Wingert (D), Kyle Beckerman (M), Cole Grossman (M), Ned Grabavoy (M), Javier Morales (M), Alvaro Saborio (F), Joao Plata (F)
